area_fips,County,own_code,industry_code,agglvl_code,size_code,year,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,Annual_Wage_Quartiles_by_each_Year
06027,Inyo County,0,10,70,0,2021,7190,374099418,46884968,1733998,1001,52029,18118983,5.1,2320809,5.2,Lower Middle Average Annual Wage
06027,Inyo County,0,10,70,0,2022,7312,394961069,47453725,1552579,1039,54014,20861651,5.6,568757,1.2,Lower Middle Average Annual Wage
06027,Inyo County,0,10,70,0,2023,7529,438974602,47259214,1465826,1121,58301,44013533,11.1,-194511,-0.4,Upper Middle Average Annual Wage
06029,Kern County,0,10,70,0,2010,268335,11070312080,1690857642,85191718,793,41256,334487942,3.1,16634454,1.0,Upper Middle Average Annual Wage
06029,Kern County,0,10,70,0,2011,279129,11677621128,1935056296,106073535,805,41836,607309048,5.5,244198654,14.4,Upper Middle Average Annual Wage
06029,Kern County,0,10,70,0,2012,294426,12596475605,2103388377,114488935,823,42783,918854477,7.9,168332081,8.7,Upper Middle Average Annual Wage
06029,Kern County,0,10,70,0,2013,304479,12989928130,2236340867,119177248,820,42663,393452525,3.1,132952490,6.3,Upper Middle Average Annual Wage
06029,Kern County,0,10,70,0,2014,311992,13645479167,2291612866,122592877,841,43737,655551037,5.0,55271999,2.5,Upper Middle Average Annual Wage
06029,Kern County,0,10,70,0,2015,312020,13773118408,2296860098,119666927,849,44142,127639241,0.9,5247232,0.2,Upper Middle Average Annual Wage
06029,Kern County,0,10,70,0,2016,314213,13873483642,2370566936,119277864,849,44153,100365234,0.7,73706838,3.2,Upper Middle Average Annual Wage
06029,Kern County,0,10,70,0,2017,316661,14268655905,2380288476,116021050,867,45060,395172263,2.8,9721540,0.4,Upper Middle Average Annual Wage
06029,Kern County,0,10,70,0,2018,324971,15114041725,2464363255,118013747,894,46509,845385820,5.9,84074779,3.5,Upper Middle Average Annual Wage
06029,Kern County,0,10,70,0,2019,331711,16039479248,2585603012,123533636,930,48354,925437523,6.1,121239757,4.9,Upper Middle Average Annual Wage
06029,Kern County,0,10,70,0,2020,315656,16428182052,2588361566,125475536,1001,52045,388702804,2.4,2758554,0.1,Upper Middle Average Annual Wage
06029,Kern County,0,10,70,0,2021,326740,17498683681,2685155088,118777069,1030,53555,1070501629,6.5,96793522,3.7,Lower Middle Average Annual Wage
06029,Kern County,0,10,70,0,2022,341045,18749257584,2772300024,109005959,1057,54976,1250573903,7.1,87144936,3.2,Upper Middle Average Annual Wage
06029,Kern County,0,10,70,0,2023,343323,19799867554,2709871105,105797467,1109,57671,1050609970,5.6,-62428919,-2.3,Upper Middle Average Annual Wage
06031,Kings County,0,10,70,0,2010,40723,1469928344,226415464,11332298,694,36096,5967528,0.4,7612652,3.5,Lower Middle Average Annual Wage
06031,Kings County,0,10,70,0,2011,40589,1505119011,230294214,12307730,713,37082,35190667,2.4,3878750,1.7,Lower Middle Average Annual Wage
06031,Kings County,0,10,70,0,2012,40921,1526591012,231479869,12516409,717,37306,21472001,1.4,1185655,0.5,Lower Middle Average Annual Wage
06031,Kings County,0,10,70,0,2013,41530,1562352809,234373751,12352917,723,37620,35761797,2.3,2893882,1.3,Lower Middle Average Annual Wage
06031,Kings County,0,10,70,0,2014,43171,1675319791,246111939,12548307,746,38807,112966982,7.2,11738188,5.0,Lower Middle Average Annual Wage
06031,Kings County,0,10,70,0,2015,45742,1848597015,269656040,13603961,777,40414,173277224,10.3,23544101,9.6,Lower Middle Average Annual Wage
06031,Kings County,0,10,70,0,2016,45883,1874506528,270957966,13124778,786,40854,25909513,1.4,1301926,0.5,Lower Middle Average Annual Wage
06031,Kings County,0,10,70,0,2017,46873,1958633578,281381829,13417744,804,41786,84127050,4.5,10423863,3.8,Lower Middle Average Annual Wage
06031,Kings County,0,10,70,0,2018,47998,2084559226,291640864,13643624,835,43430,125925648,6.4,10259035,3.6,Lower Middle Average Annual Wage
06031,Kings County,0,10,70,0,2019,48859,2211952183,301600307,13841708,871,45272,127392957,6.1,9959443,3.4,Lower Middle Average Annual Wage
06031,Kings County,0,10,70,0,2020,46795,2313364219,303505627,14025983,951,49436,101412036,4.6,1905320,0.6,Lower Middle Average Annual Wage
06031,Kings County,0,10,70,0,2021,46819,2373589228,308653470,12857676,975,50697,60225009,2.6,5147843,1.7,Lower Middle Average Annual Wage
06031,Kings County,0,10,70,0,2022,48985,2545186317,330347614,12752130,999,51958,171597089,7.2,21694144,7.0,Lower Middle Average Annual Wage
06031,Kings County,0,10,70,0,2023,49985,2687464040,330490241,12519972,1034,53765,142277723,5.6,142627,0.0,Lower Middle Average Annual Wage
06033,Lake County,0,10,70,0,2010,13987,472833433,88889822,4481375,650,33806,-9701663,-2.0,2081165,2.4,Low Average Annual Wage
06033,Lake County,0,10,70,0,2011,13848,479049854,89163725,4837766,665,34594,6216421,1.3,273903,0.3,Low Average Annual Wage
06033,Lake County,0,10,70,0,2012,14244,491677044,96375666,5223222,664,34518,12627190,2.6,7211941,8.1,Low Average Annual Wage
06033,Lake County,0,10,70,0,2013,14809,498580020,94009805,5034084,647,33668,6902976,1.4,-2365861,-2.5,Low Average Annual Wage
06033,Lake County,0,10,70,0,2014,15325,520041885,95154744,5008110,653,33935,21461865,4.3,1144939,1.2,Low Average Annual Wage
06033,Lake County,0,10,70,0,2015,15536,547748453,99403121,5085771,678,35258,27706568,5.3,4248377,4.5,Low Average Annual Wage
06033,Lake County,0,10,70,0,2016,16102,580700296,104663431,5163662,694,36065,32951843,6.0,5260310,5.3,Low Average Annual Wage
06033,Lake County,0,10,70,0,2017,16399,613951998,107791048,5060450,720,37438,33251702,5.7,3127617,3.0,Low Average Annual Wage
06033,Lake County,0,10,70,0,2018,16483,646066001,109880894,4994797,754,39196,32114003,5.2,2089846,1.9,Low Average Annual Wage
06033,Lake County,0,10,70,0,2019,16740,673534042,114706851,5096632,774,40236,27468041,4.3,4825957,4.4,Low Average Annual Wage
06033,Lake County,0,10,70,0,2020,15682,690872514,110197695,5025300,847,44055,17338472,2.6,-4509156,-3.9,Low Average Annual Wage
06033,Lake County,0,10,70,0,2021,16023,752664725,114645916,4811188,903,46973,61792211,8.9,4448221,4.0,Low Average Annual Wage
06033,Lake County,0,10,70,0,2022,16473,793850998,115036853,4166039,927,48190,41186273,5.5,390937,0.3,Low Average Annual Wage
06033,Lake County,0,10,70,0,2023,16568,839979607,114705063,4117832,975,50699,46128609,5.8,-331790,-0.3,Low Average Annual Wage
06035,Lassen County,0,10,70,0,2010,10491,412868655,32956266,1596665,757,39354,14662220,3.7,1272778,4.0,Upper Middle Average Annual Wage
06035,Lassen County,0,10,70,0,2011,10311,425580697,34370976,1870604,794,41275,12712042,3.1,1414710,4.3,Upper Middle Average Annual Wage
06035,Lassen County,0,10,70,0,2012,10327,431625372,36272155,1976573,804,41795,6044675,1.4,1901179,5.5,Upper Middle Average Annual Wage
06035,Lassen County,0,10,70,0,2013,10111,419295708,36631161,1984863,798,41470,-12329664,-2.9,359006,1.0,Upper Middle Average Annual Wage
06035,Lassen County,0,10,70,0,2014,10141,427811174,37497702,1997411,811,42185,8515466,2.0,866541,2.4,Upper Middle Average Annual Wage
06035,Lassen County,0,10,70,0,2015,10245,439467373,39003869,1989018,825,42898,11656199,2.7,1506167,4.0,Upper Middle Average Annual Wage
06035,Lassen County,0,10,70,0,2016,10239,457799881,38231247,1926724,860,44712,18332508,4.2,-772622,-2.0,Upper Middle Average Annual Wage
06035,Lassen County,0,10,70,0,2017,10144,467365923,36717203,1792067,886,46075,9566042,2.1,-1514044,-4.0,Upper Middle Average Annual Wage
06035,Lassen County,0,10,70,0,2018,9911,474860489,37220303,1778693,921,47911,7494566,1.6,503100,1.4,Upper Middle Average Annual Wage
06035,Lassen County,0,10,70,0,2019,10011,481293478,37473133,1765549,925,48076,6432989,1.4,252830,0.7,Upper Middle Average Annual Wage
06035,Lassen County,0,10,70,0,2020,9305,506862716,31586275,1504343,1048,54472,25569238,5.3,-5886858,-15.7,Upper Middle Average Annual Wage
06035,Lassen County,0,10,70,0,2021,9336,522648050,31960793,1259985,1077,55982,15785334,3.1,374518,1.2,Upper Middle Average Annual Wage
06035,Lassen County,0,10,70,0,2022,9276,507247837,32724807,1114056,1052,54686,-15400213,-2.9,764014,2.4,Lower Middle Average Annual Wage
06035,Lassen County,0,10,70,0,2023,9025,519395132,33865540,1135963,1107,57550,12147295,2.4,1140733,3.5,Lower Middle Average Annual Wage
06037,Los Angeles County,0,10,70,0,2010,3856789,204961796728,26328711089,1241426623,1022,53143,3204144476,1.6,-119923767,-0.5,High Average Annual Wage
06037,Los Angeles County,0,10,70,0,2011,3883063,211318075228,27529847827,1438867514,1047,54420,6356278500,3.1,1201136738,4.6,High Average Annual Wage
06037,Los Angeles County,0,10,70,0,2012,3977297,220765488327,28327145142,1471775449,1067,55506,9447413099,4.5,797297315,2.9,High Average Annual Wage
06037,Los Angeles County,0,10,70,0,2013,4073405,223874252860,29016447224,1465106567,1057,54960,3108764533,1.4,689302082,2.4,High Average Annual Wage
06037,Los Angeles County,0,10,70,0,2014,4154640,235389106883,30314170646,1486897123,1090,56657,11514854023,5.1,1297723422,4.5,High Average Annual Wage
06037,Los Angeles County,0,10,70,0,2015,4244646,249341000870,31431449960,1500151110,1130,58742,13951893987,5.9,1117279314,3.7,High Average Annual Wage
06037,Los Angeles County,0,10,70,0,2016,4344132,260304977202,32193638370,1452072313,1152,59921,10963976332,4.4,762188410,2.4,High Average Annual Wage
06037,Los Angeles County,0,10,70,0,2017,4381836,275958278852,32723043321,1401623522,1211,62978,15653301650,6.0,529404951,1.6,High Average Annual Wage
06037,Los Angeles County,0,10,70,0,2018,4445762,288623161137,33662772341,1386311573,1248,64921,12664882285,4.6,939729020,2.9,High Average Annual Wage
06037,Los Angeles County,0,10,70,0,2019,4509905,302717654831,34530783705,1374870525,1291,67123,14094493694,4.9,868011364,2.6,High Average Annual Wage
06037,Los Angeles County,0,10,70,0,2020,4109300,299719985547,32399115822,1238900471,1403,72937,-2997669284,-1.0,-2131667883,-6.2,High Average Annual Wage
06037,Los Angeles County,0,10,70,0,2021,4252857,329010735184,34206674932,1218863838,1488,77362,29290749637,9.8,1807559110,5.6,High Average Annual Wage
06037,Los Angeles County,0,10,70,0,2022,4481040,351557651203,35628775931,1100456046,1509,78454,22546916019,6.9,1422100999,4.2,High Average Annual Wage
06037,Los Angeles County,0,10,70,0,2023,4470309,360229831027,34586318932,1033281905,1550,80583,8672179824,2.5,-1042456999,-2.9,High Average Annual Wage
06039,Madera County,0,10,70,0,2010,43296,1516519448,269170148,13813280,674,35027,-35966880,-2.3,-2936892,-1.1,Lower Middle Average Annual Wage
06039,Madera County,0,10,70,0,2011,43638,1579523210,288257353,16174960,696,36196,63003762,4.2,19087205,7.1,Lower Middle Average Annual Wage
06039,Madera County,0,10,70,0,2012,45316,1658594305,312339124,17229236,704,36601,79071095,5.0,24081771,8.4,Lower Middle Average Annual Wage
06039,Madera County,0,10,70,0,2013,47021,1733869093,340960315,17798803,709,36874,75274788,4.5,28621191,9.2,Lower Middle Average Annual Wage
06039,Madera County,0,10,70,0,2014,48360,1813811918,349702035,18019248,721,37507,79942825,4.6,8741720,2.6,Lower Middle Average Annual Wage
06039,Madera County,0,10,70,0,2015,46089,1830551093,328459295,17010586,764,39718,16739175,0.9,-21242740,-6.1,Lower Middle Average Annual Wage
06039,Madera County,0,10,70,0,2016,48327,1970035796,364340595,17221495,784,40765,139484703,7.6,35881300,10.9,Lower Middle Average Annual Wage
06039,Madera County,0,10,70,0,2017,48928,2067993040,369015333,17621093,813,42266,97957244,5.0,4674738,1.3,Lower Middle Average Annual Wage
06039,Madera County,0,10,70,0,2018,50197,2180710993,380906939,18749651,835,43443,112717953,5.5,11891606,3.2,Lower Middle Average Annual Wage
06039,Madera County,0,10,70,0,2019,51246,2290844609,396219504,19162434,860,44703,110133616,5.1,15312565,4.0,Lower Middle Average Annual Wage
06039,Madera County,0,10,70,0,2020,49679,2439974894,399629568,18837814,945,49115,149130285,6.5,3410064,0.9,Lower Middle Average Annual Wage
06039,Madera County,0,10,70,0,2021,51699,2616228495,426808478,19072790,973,50605,176253601,7.2,27178910,6.8,Lower Middle Average Annual Wage
06039,Madera County,0,10,70,0,2022,54026,2823487399,435339135,16484991,1005,52262,207258904,7.9,8530657,2.0,Lower Middle Average Annual Wage
06039,Madera County,0,10,70,0,2023,54642,2936053971,439628671,16759160,1033,53732,112566572,4.0,4289536,1.0,Lower Middle Average Annual Wage
06041,Marin County,0,10,70,0,2010,102062,5729171760,699778751,32690821,1080,56134,33859141,0.6,5626218,0.8,High Average Annual Wage
06041,Marin County,0,10,70,0,2011,102656,5948719215,784712590,40189812,1114,57948,219547455,3.8,84933839,12.1,High Average Annual Wage
06041,Marin County,0,10,70,0,2012,106021,6249162592,765285258,39036069,1134,58943,300443377,5.1,-19427332,-2.5,High Average Annual Wage
06041,Marin County,0,10,70,0,2013,108850,6468579591,774453271,38326882,1143,59427,219416999,3.5,9168013,1.2,High Average Annual Wage
06041,Marin County,0,10,70,0,2014,110424,6841089658,795162041,38386848,1191,61953,372510067,5.8,20708770,2.7,High Average Annual Wage
06041,Marin County,0,10,70,0,2015,112056,7273080479,813073366,37769532,1248,64906,431990821,6.3,17911325,2.3,High Average Annual Wage
06041,Marin County,0,10,70,0,2016,114063,7666308735,834558276,36452720,1293,67211,393228256,5.4,21484910,2.6,High Average Annual Wage
06041,Marin County,0,10,70,0,2017,115432,7872349240,848605822,34630664,1312,68199,206040505,2.7,14047546,1.7,High Average Annual Wage
06041,Marin County,0,10,70,0,2018,115817,8415552165,852303201,33298339,1397,72662,543202925,6.9,3697379,0.4,High Average Annual Wage
06041,Marin County,0,10,70,0,2019,116240,8594448439,856560642,31985165,1422,73937,178896274,2.1,4257441,0.5,High Average Annual Wage
06041,Marin County,0,10,70,0,2020,104171,8792148686,795915042,28375373,1623,84401,197700247,2.3,-60645600,-7.1,High Average Annual Wage
06041,Marin County,0,10,70,0,2021,105624,9378832152,817512808,27291779,1708,88795,586683466,6.7,21597766,2.7,High Average Annual Wage
06041,Marin County,0,10,70,0,2022,108927,9750782133,839182525,24064080,1721,89516,371949981,4.0,21669717,2.7,High Average Annual Wage
06041,Marin County,0,10,70,0,2023,110678,10067538222,839683227,23333349,1749,90962,316756089,3.2,500702,0.1,High Average Annual Wage
06043,Mariposa County,0,10,70,0,2010,5291,166035598,28851834,1596255,603,31379,5651035,3.5,-751881,-2.5,Low Average Annual Wage
06043,Mariposa County,0,10,70,0,2011,5295,167131184,29595240,1715064,607,31565,1095586,0.7,743406,2.6,Low Average Annual Wage
06043,Mariposa County,0,10,70,0,2012,5154,166816722,28650478,1651350,622,32370,-314462,-0.2,-944762,-3.2,Low Average Annual Wage
06043,Mariposa County,0,10,70,0,2013,5115,165642730,29295570,1659135,623,32387,-1173992,-0.7,645092,2.3,Low Average Annual Wage
06043,Mariposa County,0,10,70,0,2014,5171,172095711,29822970,1693069,640,33284,6452981,3.9,527400,1.8,Low Average Annual Wage
06043,Mariposa County,0,10,70,0,2015,5291,186191092,31664204,1783797,677,35192,14095381,8.2,1841234,6.2,Low Average Annual Wage
06043,Mariposa County,0,10,70,0,2016,5350,204021085,31115027,1729256,733,38132,17829993,9.6,-549177,-1.7,Low Average Annual Wage
06043,Mariposa County,0,10,70,0,2017,5487,215640191,29885432,1587813,756,39301,11619106,5.7,-1229595,-4.0,Low Average Annual Wage
06043,Mariposa County,0,10,70,0,2018,5583,222755829,30400397,1565577,767,39900,7115638,3.3,514965,1.7,Low Average Annual Wage
06043,Mariposa County,0,10,70,0,2019,5627,234741369,32529505,1685160,802,41719,11985540,5.4,2129108,7.0,Low Average Annual Wage
06043,Mariposa County,0,10,70,0,2020,5003,220712550,27685409,1391062,848,44115,-14028819,-6.0,-4844096,-14.9,Low Average Annual Wage
06043,Mariposa County,0,10,70,0,2021,5145,240929949,30798393,1512926,901,46828,20217399,9.2,3112984,11.2,Low Average Annual Wage
06043,Mariposa County,0,10,70,0,2022,5570,272372441,34241569,1616797,940,48904,31442492,13.1,3443176,11.2,Low Average Annual Wage
06043,Mariposa County,0,10,70,0,2023,5893,294552693,34825093,1615133,961,49981,22180252,8.1,583524,1.7,Low Average Annual Wage
06045,Mendocino County,0,10,70,0,2010,29514,986278045,176701164,8365744,643,33417,-565852,-0.1,3511280,2.0,Low Average Annual Wage
06045,Mendocino County,0,10,70,0,2011,29119,998873147,176878162,9253817,660,34303,12595102,1.3,176998,0.1,Low Average Annual Wage
06045,Mendocino County,0,10,70,0,2012,29766,1025128223,186971363,9797577,662,34440,26255076,2.6,10093201,5.7,Low Average Annual Wage
06045,Mendocino County,0,10,70,0,2013,30801,1055440359,191625985,9740657,659,34266,30312136,3.0,4654622,2.5,Low Average Annual Wage
06045,Mendocino County,0,10,70,0,2014,31281,1084485761,195437079,9696372,667,34669,29045402,2.8,3811094,2.0,Low Average Annual Wage
06045,Mendocino County,0,10,70,0,2015,31549,1139302256,198048144,9477663,694,36113,54816495,5.1,2611065,1.3,Low Average Annual Wage
06045,Mendocino County,0,10,70,0,2016,31915,1196738222,204888980,9369614,721,37498,57435966,5.0,6840836,3.5,Low Average Annual Wage
06045,Mendocino County,0,10,70,0,2017,32196,1253615306,206669985,8925666,749,38937,56877084,4.8,1781005,0.9,Low Average Annual Wage
06045,Mendocino County,0,10,70,0,2018,32695,1308422052,212631104,8787463,770,40019,54806746,4.4,5961119,2.9,Low Average Annual Wage
06045,Mendocino County,0,10,70,0,2019,32450,1349027729,214024406,8521223,799,41573,40605677,3.1,1393302,0.7,Low Average Annual Wage
06045,Mendocino County,0,10,70,0,2020,29820,1392698277,206742671,8169983,898,46704,43670548,3.2,-7281735,-3.4,Low Average Annual Wage
06045,Mendocino County,0,10,70,0,2021,30750,1495732376,215300058,7728881,935,48642,103034099,7.4,8557387,4.1,Low Average Annual Wage
06045,Mendocino County,0,10,70,0,2022,31903,1587422986,216311061,6790722,957,49757,91690610,6.1,1011003,0.5,Low Average Annual Wage
06045,Mendocino County,0,10,70,0,2023,32162,1669802832,214288389,6518394,998,51919,82379846,5.2,-2022672,-0.9,Low Average Annual Wage
06047,Merced County,0,10,70,0,2010,67995,2379046886,412472115,20728869,673,34988,19405942,0.8,3192554,0.8,Lower Middle Average Annual Wage
06047,Merced County,0,10,70,0,2011,68843,2421579071,433415962,23762559,676,35175,42532185,1.8,20943847,5.1,Low Average Annual Wage
06047,Merced County,0,10,70,0,2012,70776,2532654804,463138534,25141434,688,35784,111075733,4.6,29722572,6.9,Low Average Annual Wage
06047,Merced County,0,10,70,0,2013,72444,2608894153,482314790,25216971,693,36013,76239349,3.0,19176256,4.1,Low Average Annual Wage
06047,Merced County,0,10,70,0,2014,74370,2740525447,496307250,25363617,709,36850,131631294,5.0,13992460,2.9,Low Average Annual Wage
06047,Merced County,0,10,70,0,2015,76158,2952602648,520337682,26404145,746,38769,212077201,7.7,24030432,4.8,Low Average Annual Wage
06047,Merced County,0,10,70,0,2016,76874,3128443102,533961035,26186082,783,40696,175840454,6.0,13623353,2.6,Lower Middle Average Annual Wage
06047,Merced County,0,10,70,0,2017,79373,3313399847,550517933,26025187,803,41745,184956745,5.9,16556898,3.1,Lower Middle Average Annual Wage
06047,Merced County,0,10,70,0,2018,80540,3386500775,577451573,26767015,809,42048,73100928,2.2,26933640,4.9,Lower Middle Average Annual Wage
06047,Merced County,0,10,70,0,2019,80795,3577904097,586888393,26678774,852,44284,191403322,5.7,9436820,1.6,Lower Middle Average Annual Wage
06047,Merced County,0,10,70,0,2020,77958,3699514626,591708947,27028115,913,47455,121610529,3.4,4820554,0.8,Lower Middle Average Annual Wage
06047,Merced County,0,10,70,0,2021,80019,3956931263,625980321,26149916,951,49450,257416637,7.0,34271374,5.8,Lower Middle Average Annual Wage
06047,Merced County,0,10,70,0,2022,83252,4239707631,645921950,23840269,979,50926,282776368,7.1,19941629,3.2,Low Average Annual Wage
06047,Merced County,0,10,70,0,2023,83841,4451080656,639106647,23120949,1021,53090,211373025,5.0,-6815303,-1.1,Low Average Annual Wage
06049,Modoc County,0,10,70,0,2010,2672,85367755,13342389,675775,615,31955,-1554795,-1.8,355188,2.7,Low Average Annual Wage
06049,Modoc County,0,10,70,0,2011,2554,84312511,13008189,698837,635,33012,-1055244,-1.2,-334200,-2.5,Low Average Annual Wage
06049,Modoc County,0,10,70,0,2012,2622,86520557,13989363,742116,635,32998,2208046,2.6,981174,7.5,Low Average Annual Wage
06049,Modoc County,0,10,70,0,2013,2604,87406108,15031919,811185,646,33571,885551,1.0,1042556,7.5,Low Average Annual Wage
06049,Modoc County,0,10,70,0,2014,2569,88427947,14290509,763294,662,34428,1021839,1.2,-741410,-4.9,Low Average Annual Wage
06049,Modoc County,0,10,70,0,2015,2515,89395953,13806255,729181,684,35547,968006,1.1,-484254,-3.4,Low Average Annual Wage
06049,Modoc County,0,10,70,0,2016,2609,96123911,14366053,747191,709,36842,6727958,7.5,559798,4.1,Low Average Annual Wage
06049,Modoc County,0,10,70,0,2017,2486,94428501,13075164,672547,730,37979,-1695410,-1.8,-1290889,-9.0,Low Average Annual Wage
06049,Modoc County,0,10,70,0,2018,2503,97544356,13904734,695287,750,38976,3115855,3.3,829570,6.3,Low Average Annual Wage
06049,Modoc County,0,10,70,0,2019,2599,102379240,14660369,719639,757,39385,4834884,5.0,755635,5.4,Low Average Annual Wage
06049,Modoc County,0,10,70,0,2020,2594,109812463,15299057,717907,814,42331,7433223,7.3,638688,4.4,Low Average Annual Wage
06049,Modoc County,0,10,70,0,2021,2652,117865095,15839582,724959,855,44441,8052632,7.3,540525,3.5,Low Average Annual Wage
06049,Modoc County,0,10,70,0,2022,2652,127315573,16244431,674419,923,48007,9450478,8.0,404849,2.6,Low Average Annual Wage
06049,Modoc County,0,10,70,0,2023,2707,138984565,16759665,656943,987,51344,11668992,9.2,515234,3.2,Low Average Annual Wage
06051,Mono County,0,10,70,0,2010,6781,224603767,47765763,2464955,637,33122,-5816147,-2.5,637562,1.4,Low Average Annual Wage
06051,Mono County,0,10,70,0,2011,6790,231450226,53457906,2947488,655,34086,6846459,3.0,5692143,11.9,Low Average Annual Wage
06051,Mono County,0,10,70,0,2012,6365,213916901,44214354,2410861,646,33608,-17533325,-7.6,-9243552,-17.3,Low Average Annual Wage
06051,Mono County,0,10,70,0,2013,6548,224231172,46596829,2529207,659,34244,10314271,4.8,2382475,5.4,Low Average Annual Wage
06051,Mono County,0,10,70,0,2014,6480,225413106,46500847,2539762,669,34786,1181934,0.5,-95982,-0.2,Low Average Annual Wage
06051,Mono County,0,10,70,0,2015,6768,236354636,50004722,2722860,672,34921,10941530,4.9,3503875,7.5,Low Average Annual Wage
06051,Mono County,0,10,70,0,2016,7071,257751061,55066120,2958903,701,36452,21396425,9.1,5061398,10.1,Low Average Annual Wage
06051,Mono County,0,10,70,0,2017,7369,309816686,59788173,3099634,808,42041,52065625,20.2,4722053,8.6,Lower Middle Average Annual Wage
06051,Mono County,0,10,70,0,2018,7371,285061666,59510135,2965345,744,38673,-24755020,-8.0,-278038,-0.5,Low Average Annual Wage
06051,Mono County,0,10,70,0,2019,7557,305948429,61419749,3030126,779,40488,20886763,7.3,1909614,3.2,Low Average Annual Wage
06051,Mono County,0,10,70,0,2020,6326,283050307,52777691,2451698,860,44743,-22898122,-7.5,-8642058,-14.1,Low Average Annual Wage
06051,Mono County,0,10,70,0,2021,7275,337099775,63424097,2991851,891,46340,54049468,19.1,10646406,20.2,Low Average Annual Wage
06051,Mono County,0,10,70,0,2022,7953,399471038,71367923,3223539,966,50227,62371263,18.5,7943826,12.5,Low Average Annual Wage
06051,Mono County,0,10,70,0,2023,8321,423390144,70738963,3067969,978,50882,23919106,6.0,-628960,-0.9,Low Average Annual Wage
06053,Monterey County,0,10,70,0,2010,166467,6729611451,1133223715,58287708,777,40426,86523235,1.3,26380330,2.4,Upper Middle Average Annual Wage
06053,Monterey County,0,10,70,0,2011,167569,6854025466,1206576935,67030796,787,40903,124414015,1.8,73353220,6.5,Upper Middle Average Annual Wage
06053,Monterey County,0,10,70,0,2012,171225,7087664641,1260863982,70018115,796,41394,233639175,3.4,54287047,4.5,Upper Middle Average Annual Wage
06053,Monterey County,0,10,70,0,2013,174519,7296900305,1301712227,71080437,804,41812,209235664,3.0,40848245,3.2,Upper Middle Average Annual Wage
06053,Monterey County,0,10,70,0,2014,180247,7665170640,1399081043,75590157,818,42526,368270335,5.0,97368816,7.5,Upper Middle Average Annual Wage
06053,Monterey County,0,10,70,0,2015,184815,8146660109,1435923603,76575926,848,44080,481489469,6.3,36842560,2.6,Upper Middle Average Annual Wage
06053,Monterey County,0,10,70,0,2016,188586,8566593991,1487014864,76309971,874,45426,419933882,5.2,51091261,3.6,Upper Middle Average Annual Wage
06053,Monterey County,0,10,70,0,2017,190470,8979826254,1516860708,75580764,907,47146,413232263,4.8,29845844,2.0,Upper Middle Average Annual Wage
06053,Monterey County,0,10,70,0,2018,195650,9396528540,1553776455,74937777,924,48027,416702286,4.6,36915747,2.4,Upper Middle Average Annual Wage
06053,Monterey County,0,10,70,0,2019,198165,9809852067,1617893441,76993182,952,49504,413323527,4.4,64116986,4.1,Upper Middle Average Annual Wage
06053,Monterey County,0,10,70,0,2020,183716,9716868083,1538285661,72699866,1017,52891,-92983984,-0.9,-79607780,-4.9,Upper Middle Average Annual Wage
06053,Monterey County,0,10,70,0,2021,188895,10437154964,1613112282,72828935,1063,55254,720286881,7.4,74826621,4.9,Upper Middle Average Annual Wage
06053,Monterey County,0,10,70,0,2022,199291,11223695135,1697123675,69934010,1083,56318,786540171,7.5,84011393,5.2,Upper Middle Average Annual Wage
06053,Monterey County,0,10,70,0,2023,196972,11726784114,1648952788,67271221,1145,59535,503088979,4.5,-48170887,-2.8,Upper Middle Average Annual Wage
06055,Napa County,0,10,70,0,2010,64073,2899274812,435953433,21162686,870,45250,-37571648,-1.3,3780074,0.9,High Average Annual Wage
06055,Napa County,0,10,70,0,2011,65086,2989142699,447683765,24202569,883,45926,89867887,3.1,11730332,2.7,High Average Annual Wage
06055,Napa County,0,10,70,0,2012,67461,3141976457,476518175,25662925,896,46575,152833758,5.1,28834410,6.4,Upper Middle Average Annual Wage
06055,Napa County,0,10,70,0,2013,70178,3304590768,504010166,26690562,906,47089,162614311,5.2,27491991,5.8,Upper Middle Average Annual Wage
06055,Napa County,0,10,70,0,2014,72568,3496974081,529942235,27480211,927,48189,192383313,5.8,25932069,5.1,Upper Middle Average Annual Wage
06055,Napa County,0,10,70,0,2015,75037,3800616577,558569459,28237408,974,50650,303642496,8.7,28627224,5.4,High Average Annual Wage
06055,Napa County,0,10,70,0,2016,75503,3939217063,566694272,27254751,1003,52173,138600486,3.6,8124813,1.5,High Average Annual Wage
06055,Napa County,0,10,70,0,2017,76762,4138524552,582159428,26801896,1037,53914,199307489,5.1,15465156,2.7,High Average Annual Wage
06055,Napa County,0,10,70,0,2018,78965,4393617681,613901156,27109491,1070,55640,255093129,6.2,31741728,5.5,High Average Annual Wage
06055,Napa County,0,10,70,0,2019,79729,4588769705,620029407,26496006,1107,57555,195152024,4.4,6128251,1.0,Upper Middle Average Annual Wage
06055,Napa County,0,10,70,0,2020,70474,4389936367,567286620,23698093,1198,62291,-198833338,-4.3,-52742787,-8.5,Upper Middle Average Annual Wage
06055,Napa County,0,10,70,0,2021,72526,4825066414,600371852,22881337,1279,66529,435130047,9.9,33085232,5.8,High Average Annual Wage
